Motor 3,,,,,,,
,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
,1.005188,4.165013,2.989759,8.40275,9.843384,31.389702,35.67181
,1.007813,3.99293,3.104681,8.651448,10.021482,30.311943,37.866657
,1.010437,4.012084,3.028067,8.517672,9.890234,30.54611,37.043194
,1.013062,4.088398,2.855983,8.364443,9.738355,30.804747,34.936531
,1.015686,4.184167,2.683601,8.211214,9.598594,31.189398,32.674911
,1.0183109,4.873397,1.745672,8.536825,9.983725,31.232071,19.707747
,1.0209349,5.045481,1.630751,8.76637,10.245266,31.168295,17.91136
,1.0235599,5.217864,1.496975,8.996213,10.507087,31.10696,16.007877
,1.026184,5.122095,1.745672,9.015067,10.514498,30.974773,18.819735
,1.028809,4.777629,2.262521,8.670602,10.155003,31.369757,25.340622
,1.031433,4.547786,2.549525,8.517672,9.98665,31.470858,29.275341
,1.034058,4.241628,2.913145,8.364443,9.820475,31.599106,34.481232
,1.036682,4.222474,2.970606,8.326136,9.796852,31.801525,35.127251
,1.039307,4.203321,3.123835,8.230368,9.755265,32.468719,36.619091
,1.041931,4.375703,2.83683,8.1346,9.662613,32.66259,32.95591
,1.044556,4.528633,2.587833,8.172907,9.695453,32.54567,29.745287
,1.0471801,4.681861,2.339135,8.230368,9.753478,32.452217,26.54747
,1.0498049,5.102942,1.803133,8.728063,10.269877,31.802444,19.460949
,1.052429,5.102942,1.898901,8.747216,10.303379,31.900642,20.411188
,1.0550539,5.083788,1.994669,8.785523,10.344517,31.865171,21.423
,1.057678,4.758476,2.396596,8.708909,10.2094,31.457394,26.73201
,1.060303,4.509479,2.587833,8.785523,10.208707,30.616968,29.85001
,1.0629269,4.394856,2.702754,8.823831,10.221528,30.315454,31.590738
,1.065552,4.279935,2.779369,8.708909,10.09395,30.369259,32.999496
,1.068177,4.318242,2.664447,8.574833,9.963646,30.614635,31.67547
,1.070801,4.375703,2.434903,8.306982,9.699561,31.082077,29.094183
,1.073426,4.720169,1.956362,8.383596,9.817945,31.360977,22.512476
,1.07605,4.911705,1.764826,8.632295,10.087417,31.157446,19.763882
,1.0786749,5.122095,1.57329,8.881291,10.372484,31.103483,17.07473
,1.0812989,5.141249,1.803133,9.149142,10.648499,30.77363,19.326735
,1.0839239,4.949713,2.032677,8.977059,10.45079,30.797331,22.326275
,1.086548,4.758476,2.243367,8.804677,10.256614,30.85824,25.241371
,1.089173,4.41401,2.683601,8.651448,10.076346,30.841385,31.298491
,1.091797,4.030938,3.238756,8.498518,9.948006,31.318213,38.780998
,1.094422,3.973776,3.372532,8.517672,9.98577,31.462614,40.321171
,1.097046,4.050091,3.200449,8.383596,9.845345,31.621637,38.316376
,1.099671,4.184167,2.951452,8.287828,9.741993,31.70859,35.198601
,1.102295,4.433164,2.472911,8.115446,9.572288,32.026131,29.15369
,1.10492,4.758476,2.109292,8.345289,9.835449,31.952091,23.906296
,1.1075441,4.777629,2.128445,8.498518,9.979019,31.609655,24.013086
,1.1101689,4.815937,2.166753,8.651448,10.135859,31.400236,24.2236
,1.112793,4.586093,2.511218,8.785523,10.223693,30.758589,28.703897
,1.115418,4.452317,2.664447,8.728063,10.153891,30.730751,30.898014
,1.118042,4.318242,2.798522,8.670602,10.082573,30.687992,32.946056
,1.120667,4.14586,3.028067,8.555679,9.977824,30.966372,36.143768
,1.123291,4.126706,2.875137,8.460211,9.84232,30.731125,34.865494
,1.125916,4.107553,2.798522,8.40275,9.76268,30.604601,34.267052
,1.12854,4.41401,2.319981,8.421904,9.787454,30.629532,27.726189
,1.131165,4.643554,2.109292,8.574833,9.976947,30.743473,24.429487
,1.1337891,5.102942,1.688211,8.862138,10.364726,31.237103,18.305819
,1.1364139,5.198709,1.649904,9.053374,10.569407,31.067038,17.607775
,1.139038,5.045481,1.822287,8.938752,10.424917,30.969532,19.858305
,1.141663,4.873397,2.013524,8.842984,10.295759,30.807175,22.448765
,1.144287,4.203321,2.970606,8.555679,9.984591,31.031017,35.249935
,1.146912,4.107553,3.162142,8.555679,10.003538,31.210941,37.59037
,1.149536,4.030938,3.353678,8.555679,10.034702,31.503401,39.759933
,1.152161,4.012084,3.277064,8.421904,9.887589,31.595827,39.241898
,1.154785,4.088398,2.989759,8.172907,9.615096,31.787479,36.177216
,1.15741,4.184167,2.760215,8.058285,9.4901,31.883331,33.412075
,1.1600341,4.528633,2.339135,8.230368,9.680859,31.769924,27.317316
,1.1626589,4.605247,2.300828,8.40275,9.854355,31.494085,26.547174
,1.165283,4.739322,2.243367,8.747216,10.198415,30.940298,25.330622
,1.167908,4.56694,2.511218,8.76637,10.198647,30.73255,28.805029
,1.170532,4.433164,2.664447,8.689755,10.11257,30.761654,31.006969
,1.173157,4.318242,2.83683,8.613141,10.043954,30.957975,33.302547
,1.175781,3.935469,3.315371,8.441057,9.885901,31.367304,40.111908
,1.178406,3.916315,3.277064,8.441057,9.865501,31.172413,39.921654
,1.181031,3.916315,3.25791,8.460211,9.87556,31.053986,39.756443
,1.183655,4.184167,2.817676,8.460211,9.84996,30.805794,33.956871
,1.1862799,4.605247,2.339135,8.613141,10.043209,30.95089,26.927301
,1.1889039,4.796783,2.090138,8.689755,10.143454,31.053495,23.544561
,1.1915289,4.968866,1.937208,8.881291,10.359525,30.984474,21.299284
,1.194153,4.854244,2.070984,8.842984,10.298108,30.829084,23.104733
,1.1967779,4.643554,2.319981,8.747216,10.171465,30.686106,26.547323
,1.199402,4.299088,2.798522,8.593987,10.008522,30.832756,33.062405
,1.202027,4.184167,3.008913,8.593987,10.02085,30.950651,35.720619
,1.204651,4.050091,3.219603,8.574833,10.014831,31.105949,38.482792
,1.207276,3.935469,3.25791,8.40275,9.834027,31.30024,39.619068
,1.2099,4.030938,3.085527,8.268675,9.702573,31.546625,37.432663
,1.212525,4.126706,2.913145,8.115446,9.55911,31.899628,35.219219
,1.215149,4.490325,2.472911,8.211214,9.679997,31.976419,28.842447
,1.2177739,4.949713,1.956362,8.498518,10.027553,32.057415,21.56629
,1.2203979,5.026327,1.879748,8.689755,10.213191,31.697237,20.50481
,1.2230229,4.892551,2.070984,8.728063,10.217881,31.329092,22.942619
,1.225647,4.758476,2.224213,8.593987,10.072083,31.43325,25.052393
,1.228272,4.471471,2.549525,8.326136,9.788701,31.724499,29.69075
,1.230896,4.165013,2.913145,8.249521,9.6896,31.638033,34.970184
,1.233521,4.14586,2.913145,8.345289,9.763115,31.264856,35.094318
,1.236145,4.126706,2.894291,8.421904,9.815043,30.900461,35.044136
,1.23877,4.356549,2.511218,8.498518,9.874743,30.612394,29.960167
,1.241394,4.547786,2.262521,8.517672,9.917262,30.809689,26.450314
,1.2440189,4.739322,2.013524,8.517672,9.953199,31.154852,23.018442
,1.2466429,4.949713,1.803133,8.708909,10.178214,31.169252,20.016199
,1.2492679,5.122095,1.994669,8.728063,10.31473,32.201988,21.277157
,1.251892,5.064634,2.109292,8.747216,10.325377,32.09621,22.610489
,1.254517,4.739322,2.568679,8.593987,10.144748,32.098415,28.457378
,1.257141,4.586093,2.779369,8.536825,10.081395,32.135761,31.217657
,1.259766,4.299088,3.181295,8.460211,10.008894,32.299198,36.501183
,1.26239,4.203321,3.238756,8.383596,9.921802,32.331585,37.615089
,1.265015,4.318242,3.104681,8.287828,9.847556,32.68919,35.714954
,1.267639,4.433164,2.970606,8.19206,9.776875,33.080795,33.825531
,1.270264,4.911705,2.070984,8.326136,9.886271,32.627712,22.862364
,1.2728881,4.98802,1.956362,8.498518,10.046517,32.229702,21.415714
,1.2755129,5.064634,1.860594,8.651448,10.196072,31.950239,20.17181
,1.278137,4.949713,2.032677,8.708909,10.221375,31.566946,22.326275
,1.280762,4.720169,2.377442,8.651448,10.138037,31.420399,26.733364
,1.283386,4.586093,2.568679,8.517672,10.00905,31.679728,29.253267
,1.286011,4.241628,2.951452,8.421904,9.880836,31.532104,34.83136
,1.288636,4.184167,2.951452,8.498518,9.921851,31.06909,35.198601
,1.29126,4.088398,2.951452,8.689755,10.046786,30.12542,35.825863
,1.293885,4.356549,2.587833,8.689755,10.059237,30.247402,30.710726
,1.296509,4.547786,2.339135,8.670602,10.066442,30.532932,27.218838
,1.2991339,4.758476,2.070984,8.651448,10.088589,30.95763,23.519644
,1.3017579,5.179556,1.535282,8.804677,10.329919,31.532118,16.510448
,1.3043829,5.160402,1.611597,8.881291,10.397324,31.329617,17.343618
,1.307007,5.141249,1.669058,8.957906,10.462421,31.107647,17.985533
,1.3096319,4.815937,2.128445,8.823831,10.275384,30.825167,23.843452
,1.312256,4.299088,2.779369,8.708909,10.102086,30.447916,32.882744
,1.314881,4.107553,2.989759,8.632295,10.016345,30.478357,36.049706
,1.317505,3.973776,3.104681,8.593987,9.964264,30.403706,38.000237
,1.32013,4.088398,3.028067,8.498518,9.904999,30.90691,36.525448
,1.322754,4.337396,2.83683,8.326136,9.807402,31.900784,33.186287
,1.3253789,4.720169,2.396596,8.345289,9.882688,32.388527,26.91851
,1.3280029,4.796783,2.243367,8.479364,9.997072,31.98522,25.064625
,1.3306279,4.873397,2.090138,8.613141,10.114587,31.618641,23.213879
,1.333252,4.930859,2.051831,8.76637,10.265117,31.350996,22.593189
,1.3358769,4.815937,2.243367,8.651448,10.152513,31.553877,24.977118
,1.338501,4.701015,2.434903,8.536825,10.045182,31.805433,27.382017
,1.341126,4.318242,2.855983,8.441057,9.902287,31.522486,33.47971
,1.34375,3.878008,3.277064,8.460211,9.866776,30.969166,40.199074
,1.346375,3.801394,3.296217,8.555679,9.925487,30.459135,40.928806
,1.348999,4.030938,3.008913,8.536825,9.908552,30.50766,36.739681
,1.3516239,4.203321,2.779369,8.498518,9.880162,30.665476,33.473942
,1.3542479,4.586093,2.339135,8.460211,9.903482,31.321236,27.023838
,1.3568729,4.854244,1.994669,8.632295,10.102421,31.297905,22.338373
,1.359497,4.873397,2.013524,8.708909,10.180834,31.193617,22.448765
,1.3621219,4.873397,2.032677,8.76637,10.233817,31.06216,22.640848
,1.364746,4.605247,2.434903,8.728063,10.164454,30.830765,27.866468
,1.367371,4.394856,2.683601,8.670602,10.084435,30.705807,31.409204
,1.369995,4.184167,2.913145,8.632295,10.025476,30.566916,34.846813
,1.37262,4.012084,3.085527,8.574833,9.957161,30.551514,37.562397
,1.375244,3.935469,3.219603,8.40275,9.821404,31.178904,39.28656
,1.377869,4.030938,3.162142,8.306982,9.759792,31.663761,38.113052
,1.380493,4.375703,2.760215,8.306982,9.786292,31.914431,32.243935
,1.3831179,4.471471,2.587833,8.460211,9.912926,31.410814,30.059814
,1.3857419,4.681861,2.243367,8.785523,10.204801,30.579893,25.601938
,1.3883669,4.701015,2.224213,8.900445,10.308472,30.298279,25.320456
,1.390991,4.586093,2.396596,8.76637,10.179645,30.552177,27.590622
,1.393616,4.471471,2.568679,8.632295,10.055281,30.853239,29.875626
,1.39624,3.954623,3.142988,8.40275,9.804266,31.013,38.476379
,1.398865,3.878008,3.162142,8.517672,9.878705,30.432608,39.193924
,1.40149,3.820547,3.200449,8.613141,9.951163,30.05545,39.952705
,1.404114,4.012084,2.989759,8.555679,9.911364,30.320021,36.693062
,1.4067389,4.356549,2.587833,8.441057,9.845194,30.9765,30.710726
,1.4093629,4.509479,2.377442,8.383596,9.811846,31.302494,27.798647
,1.4119879,4.796783,1.994669,8.574833,10.025746,31.209183,22.579243
,1.4146119,4.854244,1.994669,8.670602,10.135173,31.1854,22.338373
,1.4172369,4.968866,1.975516,8.900445,10.383169,30.996445,21.681717
,1.419861,4.701015,2.339135,8.823831,10.267964,30.755716,26.45406
,1.4224859,4.452317,2.568679,8.747216,10.145691,30.439936,29.981972
,1.42511,4.222474,2.779369,8.670602,10.036609,30.242941,33.354206
,1.427735,3.78224,3.238756,8.536825,9.882928,30.254589,40.573654
,1.430359,3.878008,3.219603,8.421904,9.81495,30.899549,39.700161
,1.432984,3.973776,3.219603,8.306982,9.755136,31.619389,39.01482
,1.435608,4.299088,2.83683,8.268675,9.741702,31.919521,33.419529
,1.4382329,4.739322,2.262521,8.364443,9.876441,32.12299,25.519495
,1.4408569,4.854244,2.051831,8.517672,10.016208,31.746008,22.913198
,1.4434819,4.911705,1.994669,8.651448,10.146482,31.498381,22.102331
,1.446106,4.815937,2.185906,8.555679,10.058384,31.722816,24.41283
,1.4487309,4.605247,2.549525,8.326136,9.850529,32.301529,28.969492
,1.451355,4.203321,2.951452,8.249521,9.717694,31.90587,35.075439
,1.45398,4.126706,2.989759,8.383596,9.810863,31.29306,35.922974
,1.456604,4.050091,3.028067,8.498518,9.889249,30.754148,36.783772
,1.459229,4.14586,2.932298,8.555679,9.94918,30.690361,35.271141
,1.461853,4.299088,2.741062,8.460211,9.87779,31.075468,32.521233
,1.4644779,4.452317,2.549525,8.383596,9.828932,31.465906,29.7967
,1.4671019,4.758476,2.128445,8.536825,10.002537,31.409321,24.098759
,1.4697269,5.160402,1.649904,8.842984,10.370646,31.494139,17.730324
,1.472351,5.256171,1.592443,8.977059,10.523821,31.458015,16.855047
,1.4749759,5.026327,1.937208,8.900445,10.403588,31.183119,21.077278
,1.4776,4.777629,2.147599,8.804677,10.245011,30.749466,24.20446
,1.480225,4.279935,2.606986,8.613141,9.964959,30.192253,31.346355
,1.482849,4.030938,2.894291,8.536825,9.874349,30.169136,35.679073
,1.485474,4.126706,2.913145,8.460211,9.853491,30.840206,35.219219
,1.488098,4.203321,2.951452,8.364443,9.815441,31.551311,35.075439
,1.4907229,4.586093,2.62614,8.230368,9.780993,32.704803,29.796795
,1.4933469,4.701015,2.377442,8.345289,9.868922,32.262325,26.827072
,1.4959719,4.815937,2.128445,8.460211,9.964873,31.896564,23.843452
,1.498596,4.930859,1.994669,8.613141,10.123156,31.697334,22.0247
,1.5012209,4.968866,2.032677,8.689755,10.214365,31.707893,22.248619
,1.503845,4.892551,2.20506,8.613141,10.148179,31.925373,24.260963
,1.50647,4.471471,2.62614,8.555679,10.004515,31.220167,30.426146
,1.509094,4.375703,2.664447,8.651448,10.054532,30.632563,31.338018
,1.511719,4.184167,2.779369,8.823831,10.15343,29.651657,33.59444
,1.5143439,4.279935,2.721908,8.747216,10.111401,30.107641,32.455116
,1.5169679,4.41401,2.549525,8.632295,10.024973,30.56204,30.010664
,1.5195929,4.528633,2.396596,8.536825,9.956383,30.971615,27.888224
,1.5222169,4.98802,1.764826,8.555679,10.059552,31.733576,19.484438
,1.5248419,5.141249,1.649904,8.747216,10.279514,31.686302,17.792219
,1.5274659,5.294478,1.535282,8.919599,10.485601,31.717333,16.170994
,1.5300909,5.122095,1.78398,8.938752,10.455607,31.248631,19.202766
,1.532715,4.701015,2.281674,8.823831,10.255027,30.634029,25.889978
,1.53534,4.433164,2.511218,8.689755,10.073282,30.384125,29.529902
,1.537964,4.14586,2.855983,8.593987,9.959991,30.361788,34.562023
,1.540589,4.184167,2.913145,8.536825,9.943392,30.846666,34.846813
,1.543213,4.260781,3.066374,8.441057,9.940239,31.87735,35.741585
,1.5458379,4.490325,2.760215,8.345289,9.870443,32.27631,31.579155
,1.5484619,4.624401,2.530372,8.40275,9.919378,32.101879,28.686523
,1.5510869,4.758476,2.300828,8.460211,9.975574,31.99518,25.804789
,1.5537109,5.102942,1.84144,8.747216,10.292945,31.807207,19.842415
,1.5563359,5.026327,1.975516,8.728063,10.263805,31.747742,21.456497
,1.55896,4.968866,2.109292,8.708909,10.246162,31.791822,23.001301
,1.5615849,4.56694,2.511218,8.632295,10.083633,31.12187,28.805029
,1.564209,4.088398,2.989759,8.613141,9.99199,30.457592,36.177216
,1.566834,3.99293,3.066374,8.670602,10.026239,30.141148,37.522491
,1.569458,3.99293,3.085527,8.555679,9.932956,30.53232,37.694973
,1.5720829,4.069245,2.951452,8.460211,9.840985,30.718044,35.953644
,1.5747069,4.241628,2.664447,8.249521,9.65118,31.265875,32.135651
,1.5773319,4.624401,2.166753,8.383596,9.816546,31.347582,25.105333
,1.5799559,4.796783,2.032677,8.574833,10.033377,31.281025,22.965212
,1.5825809,4.968866,1.898901,8.76637,10.254009,31.248968,20.91485
,1.585205,5.007174,1.956362,9.053374,10.529137,30.701361,21.341177
,1.5878299,4.777629,2.185906,8.900445,10.335465,30.553408,24.585491
,1.590454,4.547786,2.41575,8.76637,10.166978,30.43103,27.976902
,1.593079,4.222474,2.798522,8.632295,10.008872,30.405588,33.53516
,1.595703,3.897162,3.277064,8.460211,9.874319,31.042027,40.059967
,1.598328,3.878008,3.372532,8.421904,9.866174,31.393051,41.012043
,1.600952,4.069245,3.104681,8.326136,9.773553,31.580557,37.342274
,1.6035769,4.203321,2.855983,8.326136,9.754439,31.397451,34.194496
,1.6062009,4.509479,2.339135,8.345289,9.769893,31.330261,27.416454
,1.6088259,4.777629,2.051831,8.555679,10.011763,31.288536,23.241892
,1.61145,4.739322,2.147599,8.613141,10.06278,31.136211,24.377407
,1.6140749,4.701015,2.262521,8.670602,10.119184,31.035509,25.700741
,1.616699,4.318242,2.741062,8.670602,10.066775,30.536152,32.40588
,1.619324,4.203321,2.855983,8.670602,10.050069,30.374306,34.194496
,1.621948,4.107553,2.951452,8.689755,10.054597,30.20203,35.698864
,1.624573,4.030938,3.066374,8.574833,9.958858,30.568056,37.260605
,1.6271979,3.99293,3.066374,8.40275,9.795527,30.927868,37.522491
,1.6298219,4.050091,2.970606,8.326136,9.723799,31.100376,36.258797
,1.6324469,4.394856,2.472911,8.40275,9.799809,30.969637,29.365721
,1.6350709,4.605247,2.300828,8.574833,10.001493,30.979073,26.547174
,1.6376959,4.98802,1.937208,8.938752,10.417985,30.905947,21.224787
,1.6403199,4.968866,2.032677,9.053374,10.525445,30.667503,22.248619
,1.6429449,4.739322,2.243367,8.919599,10.346647,30.449493,25.330622
,1.645569,4.528633,2.472911,8.785523,10.188682,30.426149,28.637247
,1.648194,3.954623,3.104681,8.479364,9.857875,30.665281,38.134621
,1.650818,3.916315,3.219603,8.479364,9.879422,30.875381,39.423622
,1.6534429,3.897162,3.353678,8.479364,9.916383,31.230713,40.713436
,1.6560669,4.012084,3.181295,8.364443,9.80721,31.472912,38.411903
,1.6586919,4.299088,2.779369,8.19206,9.660068,32.001587,32.882744
,1.6613159,4.452317,2.549525,8.1346,9.617428,32.240246,29.7967
,1.6639409,4.796783,2.185906,8.345289,9.870723,32.278873,24.498875
,1.6665649,4.796783,2.243367,8.460211,9.980831,32.043457,25.064625
,1.6691899,4.777629,2.358289,8.670602,10.176768,31.570181,26.271437
,1.671814,4.471471,2.702754,8.632295,10.090364,31.18511,31.150618
,1.674439,4.337396,2.798522,8.593987,10.025036,30.990517,32.830433
,1.677063,4.184167,2.913145,8.536825,9.943392,30.846666,34.846813
,1.6796879,3.897162,3.200449,8.40275,9.799845,30.969976,39.393719
,1.6823119,3.916315,3.142988,8.364443,9.756014,30.978251,38.748337
,1.6849369,3.954623,3.066374,8.306982,9.697816,31.064966,37.789631
,1.6875609,4.318242,2.587833,8.364443,9.762582,31.042397,30.933382
,1.6901859,4.911705,1.898901,8.555679,10.046408,31.612152,21.136868
,1.6928099,5.122095,1.688211,8.728063,10.259872,31.712227,18.241905
,1.6954349,5.160402,1.707365,8.862138,10.396265,31.522518,18.307259
,1.698059,4.968866,1.898901,8.76637,10.254009,31.248968,20.91485
,1.700684,4.624401,2.281674,8.536825,9.97339,31.134018,26.261681
,1.703308,4.260781,2.721908,8.383596,9.790186,31.093399,32.571594
,1.705933,4.165013,2.894291,8.383596,9.798415,31.173098,34.79565
,1.708557,4.088398,3.066374,8.40275,9.834829,31.307922,36.870571
,1.7111819,4.069245,3.123835,8.287828,9.747062,31.756781,37.512344
,1.7138059,4.203321,2.894291,8.211214,9.66793,31.861677,34.550228
,1.7164309,4.356549,2.664447,8.1346,9.604713,32.119793,31.449781
,1.7190549,4.701015,2.262521,8.306982,9.809408,32.130573,25.700741
,1.7216799,5.083788,1.898901,8.613141,10.180222,32.21365,20.481712
,1.724304,5.102942,1.898901,8.76637,10.319645,31.844446,20.411188
,1.7269289,4.854244,2.185906,8.747216,10.239905,31.32542,24.242434
,1.729553,4.701015,2.339135,8.670602,10.136589,31.198627,26.45406
,1.732178,4.394856,2.606986,8.536825,9.949298,30.903566,30.676008
,1.734802,4.165013,2.875137,8.460211,9.858443,30.888382,34.61758
,1.7374269,4.184167,2.83683,8.441057,9.83902,30.916557,34.136936
,1.7400519,4.222474,2.798522,8.421904,9.827994,31.026386,33.53516
,1.7426759,4.586093,2.300828,8.441057,9.878133,31.29331,26.642767
,1.7453009,4.777629,2.070984,8.574833,10.032072,31.268764,23.435541
,1.7479249,4.98802,1.84144,8.708909,10.203741,31.405415,20.262766
,1.7505499,5.064634,1.745672,8.881291,10.371848,31.097658,19.01799
,1.7531739,5.026327,1.822287,8.977059,10.448554,30.776747,19.92803
,1.7557989,4.911705,1.994669,8.881291,10.343157,30.833149,22.102331
,1.758423,4.547786,2.454057,8.728063,10.143167,30.628695,28.351995
,1.761048,4.41401,2.62614,8.728063,10.127151,30.475307,30.750765
,1.763672,4.126706,2.970606,8.728063,10.101152,30.223774,35.748192
,1.7662969,4.165013,2.932298,8.632295,10.023085,30.543753,35.146732
,1.7689209,4.318242,2.760215,8.517672,9.94066,31.035091,32.586666
,1.7715459,4.490325,2.587833,8.383596,9.856195,31.723932,29.955404
,1.7741699,5.007174,1.994669,8.421904,9.998947,32.618435,21.720474
,1.7767949,5.045481,1.937208,8.593987,10.152156,32.165009,21.004253
,1.7794189,5.083788,1.879748,8.785523,10.322973,31.672281,20.292044
,1.7820439,4.892551,2.128445,8.804677,10.295129,31.215126,23.51087
,1.784668,4.547786,2.511218,8.728063,10.157148,30.761646,28.906811
